"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"29/05/2024";"0400";"24,3";"24,6";"24,3";"97,0";"97,0";"96,0";"23,8";"24,0";"23,8";"1011,8";"1011,9";"1011,6";"";"241,0";"";"";"0,0"
"29/05/2024";"0500";"24,3";"24,4";"24,2";"96,0";"97,0";"96,0";"23,7";"23,8";"23,7";"1011,5";"1011,8";"1011,5";"";"258,0";"";"";"0,0"
"29/05/2024";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"1400";"25,0";"25,1";"24,5";"94,0";"95,0";"93,0";"24,0";"24,1";"23,3";"1013,5";"1013,5";"1013,3";"";"261,0";"";"274,80";"0,0"
"29/05/2024";"1500";"25,5";"25,8";"24,9";"95,0";"97,0";"93,0";"24,7";"25,3";"23,8";"1013,3";"1013,5";"1013,2";"";"244,0";"";"526,40";"1,2"
"29/05/2024";"1600";"25,2";"25,5";"25,0";"95,0";"96,0";"95,0";"24,3";"24,8";"24,2";"1012,6";"1013,3";"1012,6";"";"244,0";"";"487,20";"0,0"
"29/05/2024";"1700";"25,1";"25,8";"25,1";"93,0";"95,0";"93,0";"24,0";"24,8";"24,0";"1011,8";"1012,6";"1011,8";"";"240,0";"";"473,70";"0,0"
"29/05/2024";"1800";"25,4";"26,9";"25,1";"89,0";"94,0";"87,0";"23,5";"24,9";"23,2";"1011,0";"1011,8";"1011,0";"";"218,0";"";"796,30";"0,0"
"29/05/2024";"1900";"25,4";"25,4";"24,7";"88,0";"90,0";"88,0";"23,3";"23,4";"22,9";"1010,6";"1011,0";"1010,6";"";"219,0";"";"340,50";"0,0"
"29/05/2024";"2000";"24,8";"26,1";"24,8";"88,0";"88,0";"84,0";"22,7";"23,8";"22,7";"1010,4";"1010,6";"1010,4";"";"251,0";"";"409,20";"0,0"
"29/05/2024";"2100";"24,6";"24,9";"24,2";"91,0";"93,0";"88,0";"23,1";"23,3";"22,6";"1010,3";"1010,5";"1010,2";"";"239,0";"";"170,30";"0,0"
"29/05/2024";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/05/2024";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/05/2024";"1200";"24,9";"";"";"95,0";"";"";"24,0";"";"";"1012,3";"";"";"";"249,0";"";"353,00";"0,0"
"30/05/2024";"1300";"25,7";"25,7";"24,6";"92,0";"95,0";"91,0";"24,4";"24,5";"23,5";"1012,8";"1012,8";"1012,3";"";"253,0";"";"650,90";"0,2"
"30/05/2024";"1400";"25,7";"26,1";"25,4";"84,0";"93,0";"83,0";"22,7";"24,4";"22,6";"1013,2";"1013,2";"1012,8";"";"198,0";"";"766,80";"0,0"
"30/05/2024";"1500";"25,4";"25,7";"24,9";"90,0";"90,0";"83,0";"23,6";"23,6";"22,6";"1013,2";"1013,4";"1013,2";"";"236,0";"";"269,00";"0,2"
"30/05/2024";"1600";"26,9";"26,9";"25,4";"85,0";"90,0";"84,0";"24,0";"24,1";"23,2";"1011,9";"1013,2";"1011,9";"";"272,0";"";"949,50";"0,2"
"30/05/2024";"1700";"27,7";"27,8";"26,8";"79,0";"85,0";"79,0";"23,7";"24,8";"23,0";"1010,9";"1011,9";"1010,9";"";"259,0";"";"1699,00";"0,0"
"30/05/2024";"1800";"27,1";"27,9";"26,7";"80,0";"83,0";"77,0";"23,4";"24,4";"22,6";"1010,3";"1010,9";"1010,3";"";"224,0";"";"1217,20";"0,0"
"30/05/2024";"1900";"27,4";"28,9";"27,1";"77,0";"82,0";"73,0";"23,0";"24,8";"22,6";"1009,6";"1010,3";"1009,6";"";"199,0";"";"1250,00";"0,0"
"30/05/2024";"2000";"27,5";"27,8";"27,3";"78,0";"80,0";"77,0";"23,4";"24,0";"22,9";"1009,1";"1009,6";"1009,1";"";"205,0";"";"740,60";"0,0"
"30/05/2024";"2100";"26,9";"27,8";"26,9";"81,0";"81,0";"78,0";"23,3";"23,9";"22,9";"1009,0";"1009,1";"1009,0";"";"184,0";"";"453,70";"0,0"
"30/05/2024";"2200";"25,9";"26,9";"25,9";"87,0";"87,0";"81,0";"23,6";"23,7";"23,3";"1009,3";"1009,3";"1009,0";"";"213,0";"";"112,60";"0,0"
"30/05/2024";"2300";"25,2";"25,9";"25,1";"93,0";"93,0";"87,0";"24,0";"24,0";"23,5";"1009,9";"1009,9";"1009,3";"";"228,0";"";"";"0,0"
"31/05/2024";"0000";"25,2";"25,3";"24,9";"95,0";"95,0";"93,0";"24,4";"24,4";"23,9";"1010,8";"1010,8";"1009,9";"";"133,0";"";"";"0,0"
"31/05/2024";"0100";"25,0";"25,2";"24,9";"97,0";"97,0";"95,0";"24,5";"24,5";"24,3";"1011,5";"1011,5";"1010,8";"";"129,0";"";"";"0,0"
"31/05/2024";"0200";"25,0";"25,1";"25,0";"98,0";"98,0";"97,0";"24,7";"24,7";"24,5";"1011,8";"1011,9";"1011,5";"";"129,0";"";"";"0,0"
"31/05/2024";"0300";"24,8";"25,1";"24,8";"98,0";"98,0";"98,0";"24,6";"24,7";"24,5";"1011,8";"1011,9";"1011,7";"";"138,0";"";"";"0,0"
"31/05/2024";"0400";"24,7";"24,8";"24,6";"99,0";"99,0";"98,0";"24,5";"24,6";"24,4";"1011,4";"1011,9";"1011,4";"";"184,0";"";"";"0,0"
"31/05/2024";"0500";"24,9";"24,9";"24,7";"99,0";"99,0";"99,0";"24,7";"24,7";"24,5";"1011,0";"1011,4";"1011,0";"";"324,0";"";"0,10";"0,0"
"31/05/2024";"0600";"25,3";"25,3";"24,9";"96,0";"99,0";"96,0";"24,7";"24,8";"24,6";"1010,6";"1011,0";"1010,6";"";"332,0";"";"";"0,0"
"31/05/2024";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2024";"1200";"27,6";"27,6";"26,2";"90,0";"96,0";"90,0";"25,8";"26,0";"25,2";"1012,1";"1012,1";"1011,4";"";"278,0";"";"562,40";"0,0"
"31/05/2024";"1300";"27,6";"27,9";"27,2";"87,0";"90,0";"85,0";"25,2";"25,7";"24,6";"1012,4";"1012,4";"1012,1";"";"261,0";"";"574,60";"0,0"
"31/05/2024";"1400";"28,0";"28,2";"27,3";"83,0";"87,0";"82,0";"24,8";"25,6";"24,4";"1012,2";"1012,4";"1012,2";"";"272,0";"";"705,90";"0,0"
"31/05/2024";"1500";"28,9";"29,0";"27,8";"78,0";"83,0";"78,0";"24,7";"25,2";"24,4";"1011,8";"1012,2";"1011,8";"";"278,0";"";"863,10";"0,0"
"31/05/2024";"1600";"31,2";"31,2";"28,8";"72,0";"80,0";"71,0";"25,5";"26,2";"24,3";"1010,6";"1011,8";"1010,6";"";"292,0";"";"2318,90";"0,2"
"31/05/2024";"1700";"29,9";"31,2";"29,7";"74,0";"76,0";"70,0";"24,8";"25,8";"24,2";"1009,9";"1010,6";"1009,9";"";"276,0";"";"1707,50";"0,0"
"31/05/2024";"1800";"30,5";"31,0";"29,8";"69,0";"75,0";"69,0";"24,3";"25,7";"24,1";"1008,7";"1009,9";"1008,7";"";"278,0";"";"1487,70";"0,0"
"31/05/2024";"1900";"30,6";"32,1";"29,7";"66,0";"71,0";"64,0";"23,7";"25,5";"23,3";"1007,8";"1008,7";"1007,8";"";"148,0";"";"1564,80";"0,0"
"31/05/2024";"2000";"26,6";"31,2";"26,6";"82,0";"82,0";"65,0";"23,3";"24,6";"23,3";"1007,9";"1007,9";"1007,5";"";"164,0";"";"685,30";"0,0"
"31/05/2024";"2100";"26,7";"27,0";"26,1";"87,0";"88,0";"82,0";"24,3";"24,3";"23,3";"1007,8";"1008,0";"1007,5";"";"152,0";"";"103,70";"0,0"
"31/05/2024";"2200";"26,1";"26,7";"26,1";"94,0";"94,0";"87,0";"25,0";"25,1";"24,4";"1008,2";"1008,2";"1007,8";"";"151,0";"";"19,90";"0,0"
"31/05/2024";"2300";"25,8";"26,1";"25,8";"96,0";"96,0";"94,0";"25,1";"25,2";"25,0";"1009,4";"1009,4";"1008,2";"";"234,0";"";"";"0,0"
"01/06/2024";"0000";"25,4";"25,8";"25,3";"96,0";"96,0";"95,0";"24,6";"25,1";"24,6";"1010,2";"1010,2";"1009,4";"";"214,0";"";"";"0,0"
"01/06/2024";"0100";"24,9";"25,4";"24,8";"97,0";"97,0";"95,0";"24,3";"24,6";"24,3";"1010,8";"1010,9";"1010,2";"";"257,0";"";"";"0,0"
"01/06/2024";"0200";"24,5";"25,0";"24,5";"98,0";"98,0";"97,0";"24,2";"24,5";"24,2";"1011,0";"1011,0";"1010,8";"";"180,0";"";"";"0,0"
"01/06/2024";"0300";"24,5";"24,7";"24,4";"98,0";"99,0";"98,0";"24,2";"24,4";"24,1";"1010,9";"1011,0";"1010,8";"";"53,0";"";"";"0,0"
"01/06/2024";"0400";"24,3";"24,5";"24,2";"99,0";"99,0";"98,0";"24,0";"24,3";"24,0";"1010,7";"1011,0";"1010,6";"";"84,0";"";"";"0,0"
"01/06/2024";"0500";"24,3";"24,3";"24,0";"99,0";"99,0";"99,0";"24,1";"24,1";"23,8";"1010,2";"1010,7";"1010,2";"";"90,0";"";"";"0,0"
"01/06/2024";"0600";"24,5";"24,5";"24,3";"99,0";"99,0";"99,0";"24,3";"24,4";"24,2";"1009,5";"1010,2";"1009,5";"";"285,0";"";"";"0,0"
"01/06/2024";"0700";"25,0";"25,3";"24,3";"98,0";"99,0";"98,0";"24,7";"25,1";"24,1";"1009,2";"1009,5";"1009,1";"";"318,0";"";"";"0,0"
"01/06/2024";"0800";"24,3";"25,0";"24,2";"98,0";"98,0";"98,0";"23,9";"24,7";"23,9";"1009,2";"1009,2";"1008,9";"";"275,0";"";"";"0,0"
"01/06/2024";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2024";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2024";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2024";"1200";"26,3";"";"";"97,0";"";"";"25,7";"";"";"1012,1";"";"";"";"314,0";"";"200,50";"0,8"
"01/06/2024";"1300";"27,0";"27,1";"26,2";"95,0";"97,0";"95,0";"26,2";"26,5";"25,5";"1012,5";"1012,6";"1012,1";"";"319,0";"";"600,70";"0,4"
"01/06/2024";"1400";"24,0";"27,2";"23,9";"";"";"94,0";"24,1";"26,4";"23,8";"1013,1";"1013,1";"1012,3";"";"79,0";"";"239,40";"15,2"
"01/06/2024";"1500";"24,2";"24,2";"23,8";"100,0";"";"100,0";"24,2";"24,4";"24,0";"1012,3";"1013,1";"1012,3";"";"71,0";"";"246,30";"2,2"
"01/06/2024";"1600";"25,5";"25,5";"24,1";"96,0";"100,0";"95,0";"24,7";"24,7";"24,1";"1011,6";"1012,4";"1011,6";"";"51,0";"";"662,70";"0,0"
"01/06/2024";"1700";"26,6";"26,6";"25,5";"92,0";"96,0";"92,0";"25,1";"25,5";"24,7";"1010,5";"1011,6";"1010,5";"";"20,0";"";"945,10";"0,0"
"01/06/2024";"1800";"26,5";"27,1";"26,4";"85,0";"92,0";"84,0";"23,8";"25,4";"23,8";"1009,1";"1010,5";"1009,1";"";"336,0";"";"901,60";"0,2"
"01/06/2024";"1900";"27,0";"27,2";"26,5";"84,0";"86,0";"82,0";"24,1";"24,4";"23,5";"1008,6";"1009,1";"1008,6";"";"219,0";"";"798,90";"0,0"
"01/06/2024";"2000";"27,4";"27,8";"27,0";"85,0";"85,0";"82,0";"24,6";"24,9";"23,9";"1008,4";"1008,6";"1008,4";"";"240,0";"";"696,80";"0,0"
"01/06/2024";"2100";"26,6";"27,5";"26,6";"86,0";"86,0";"83,0";"24,0";"24,7";"24,0";"1008,4";"1008,4";"1008,3";"";"267,0";"";"412,20";"0,0"
"01/06/2024";"2200";"25,5";"26,6";"25,5";"92,0";"92,0";"86,0";"24,0";"24,3";"24,0";"1009,1";"1009,1";"1008,4";"";"264,0";"";"79,10";"0,0"
"01/06/2024";"2300";"24,8";"25,5";"24,8";"97,0";"97,0";"92,0";"24,3";"24,3";"24,0";"1009,3";"1009,4";"1009,1";"";"246,0";"";"";"0,0"
"02/06/2024";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2024";"1100";"25,3";"";"";"";"";"";"25,4";"";"";"1010,6";"";"";"";"";"";"72,10";"0,0"
"02/06/2024";"1200";"27,2";"27,6";"25,4";"88,0";"";"87,0";"25,0";"26,0";"24,6";"1011,4";"1011,5";"1010,6";"";"138,0";"";"822,80";"0,0"
"02/06/2024";"1300";"28,7";"28,7";"27,2";"77,0";"92,0";"76,0";"24,1";"26,0";"23,8";"1011,3";"1011,5";"1011,3";"";"117,0";"";"1017,90";"0,0"
"02/06/2024";"1400";"29,4";"30,1";"28,6";"71,0";"77,0";"70,0";"23,7";"24,7";"23,1";"1011,3";"1011,4";"1011,3";"";"203,0";"";"2414,80";"0,0"
"02/06/2024";"1500";"30,5";"31,2";"29,4";"69,0";"74,0";"67,0";"24,1";"25,5";"23,4";"1011,0";"1011,3";"1011,0";"";"328,0";"";"1686,20";"0,0"
"02/06/2024";"1600";"30,1";"31,9";"29,7";"69,0";"72,0";"65,0";"23,8";"25,2";"23,5";"1010,0";"1011,0";"1010,0";"";"328,0";"";"1554,40";"0,0"
"02/06/2024";"1700";"30,5";"32,2";"30,0";"69,0";"71,0";"63,0";"24,3";"25,2";"23,6";"1008,9";"1010,0";"1008,9";"";"35,0";"";"1337,80";"0,0"
"02/06/2024";"1800";"31,3";"32,3";"30,3";"61,0";"75,0";"59,0";"22,9";"26,1";"22,6";"1007,3";"1008,9";"1007,3";"";"171,0";"";"2310,90";"0,0"
"02/06/2024";"1900";"31,8";"32,3";"30,8";"63,0";"68,0";"61,0";"23,7";"24,6";"23,5";"1006,5";"1007,3";"1006,5";"";"152,0";"";"1536,90";"0,0"
"02/06/2024";"2000";"32,6";"33,9";"31,4";"62,0";"68,0";"60,0";"24,3";"26,1";"23,2";"1006,3";"1006,5";"1006,3";"";"322,0";"";"1228,30";"0,0"
"02/06/2024";"2100";"32,0";"33,0";"32,0";"63,0";"66,0";"61,0";"24,2";"25,3";"24,0";"1006,5";"1006,5";"1006,3";"";"16,0";"";"783,50";"0,0"
"02/06/2024";"2200";"29,9";"32,1";"29,9";"71,0";"71,0";"63,0";"24,1";"24,5";"23,8";"1007,2";"1007,2";"1006,5";"";"53,0";"";"110,90";"0,0"
"02/06/2024";"2300";"28,1";"29,9";"28,1";"77,0";"78,0";"70,0";"23,8";"24,1";"23,7";"1008,7";"1008,7";"1007,2";"";"71,0";"";"";"0,0"
"03/06/2024";"0000";"26,7";"28,1";"26,7";"85,0";"85,0";"77,0";"24,0";"24,7";"23,8";"1010,5";"1010,5";"1008,7";"";"188,0";"";"0,10";"0,0"
"03/06/2024";"0100";"25,6";"26,7";"25,6";"95,0";"95,0";"85,0";"24,7";"24,7";"23,8";"1011,1";"1011,1";"1010,5";"";"196,0";"";"";"0,2"
"03/06/2024";"0200";"25,3";"25,6";"25,2";"96,0";"96,0";"95,0";"24,6";"24,7";"24,5";"1011,2";"1011,3";"1011,0";"";"180,0";"";"";"0,0"
"03/06/2024";"0300";"25,1";"25,3";"25,1";"97,0";"97,0";"96,0";"24,6";"24,7";"24,6";"1011,5";"1011,6";"1011,1";"";"332,0";"";"";"0,0"
"03/06/2024";"0400";"25,0";"25,1";"25,0";"98,0";"98,0";"97,0";"24,6";"24,7";"24,5";"1011,2";"1011,5";"1011,2";"";"314,0";"";"";"0,0"
"03/06/2024";"0500";"24,8";"25,1";"24,8";"98,0";"98,0";"98,0";"24,5";"24,8";"24,5";"1010,4";"1011,2";"1010,4";"";"221,0";"";"";"0,0"
"03/06/2024";"0600";"24,8";"24,9";"24,7";"99,0";"99,0";"98,0";"24,6";"24,6";"24,4";"1009,6";"1010,4";"1009,6";"";"242,0";"";"";"0,0"
"03/06/2024";"0700";"24,9";"25,0";"24,8";"98,0";"99,0";"98,0";"24,6";"24,8";"24,6";"1009,7";"1009,7";"1009,4";"";"180,0";"";"";"0,0"
"03/06/2024";"0800";"24,9";"25,0";"24,8";"98,0";"99,0";"98,0";"24,6";"24,7";"24,6";"1009,9";"1009,9";"1009,6";"";"164,0";"";"";"0,0"
"03/06/2024";"0900";"24,9";"24,9";"24,9";"98,0";"98,0";"98,0";"24,6";"24,6";"24,6";"1010,2";"1010,2";"1009,9";"";"197,0";"";"";"0,0"
"03/06/2024";"1000";"25,0";"25,0";"24,8";"98,0";"98,0";"98,0";"24,6";"24,6";"24,5";"1010,9";"1010,9";"1010,2";"";"221,0";"";"0,50";"0,0"
"03/06/2024";"1100";"25,6";"25,6";"24,9";"97,0";"98,0";"97,0";"25,1";"25,1";"24,6";"1011,4";"1011,4";"1010,9";"";"234,0";"";"167,90";"0,2"
"03/06/2024";"1200";"26,5";"27,0";"25,6";"93,0";"97,0";"91,0";"25,3";"25,5";"24,9";"1012,2";"1012,2";"1011,4";"";"160,0";"";"597,40";"0,0"
"03/06/2024";"1300";"27,6";"27,7";"26,5";"88,0";"94,0";"88,0";"25,4";"25,9";"25,3";"1012,8";"1012,8";"1012,2";"";"133,0";"";"755,50";"0,0"
"03/06/2024";"1400";"28,2";"28,6";"27,6";"81,0";"88,0";"80,0";"24,7";"25,7";"24,6";"1012,9";"1013,0";"1012,8";"";"81,0";"";"825,40";"0,0"
"03/06/2024";"1500";"29,4";"29,4";"27,8";"79,0";"84,0";"77,0";"25,4";"25,5";"24,6";"1012,3";"1012,9";"1012,3";"";"151,0";"";"1070,10";"0,0"
"03/06/2024";"1600";"28,0";"29,5";"27,9";"84,0";"84,0";"75,0";"25,0";"25,1";"24,3";"1011,6";"1012,3";"1011,6";"";"59,0";"";"639,30";"0,0"
"03/06/2024";"1700";"29,0";"29,0";"28,0";"80,0";"84,0";"80,0";"25,2";"25,4";"24,8";"1010,6";"1011,6";"1010,6";"";"26,0";"";"996,80";"0,0"
"03/06/2024";"1800";"29,6";"30,0";"28,9";"74,0";"81,0";"73,0";"24,6";"25,9";"24,2";"1009,1";"1010,6";"1009,1";"";"163,0";"";"1486,20";"0,0"
"03/06/2024";"1900";"30,0";"31,0";"29,6";"72,0";"75,0";"69,0";"24,3";"25,2";"24,2";"1008,4";"1009,1";"1008,4";"";"123,0";"";"1550,10";"0,0"
"03/06/2024";"2000";"29,6";"30,2";"29,6";"75,0";"75,0";"71,0";"24,6";"25,0";"24,3";"1008,2";"1008,5";"1008,2";"";"165,0";"";"731,60";"0,0"
"03/06/2024";"2100";"29,0";"29,7";"29,0";"79,0";"79,0";"75,0";"25,1";"25,1";"24,6";"1008,3";"1008,3";"1008,0";"";"170,0";"";"369,20";"0,0"
"03/06/2024";"2200";"28,0";"29,0";"28,0";"84,0";"84,0";"79,0";"25,0";"25,2";"25,0";"1009,0";"1009,0";"1008,3";"";"97,0";"";"68,50";"0,0"
"03/06/2024";"2300";"26,9";"28,0";"26,9";"92,0";"92,0";"84,0";"25,4";"25,6";"24,9";"1009,5";"1009,5";"1009,0";"";"188,0";"";"";"0,0"
"04/06/2024";"0000";"26,5";"26,9";"26,5";"96,0";"96,0";"92,0";"25,8";"25,8";"25,4";"1010,0";"1010,0";"1009,5";"";"242,0";"";"";"0,0"
"04/06/2024";"0100";"26,5";"26,7";"26,4";"97,0";"97,0";"96,0";"26,0";"26,3";"25,7";"1010,6";"1010,6";"1010,0";"";"327,0";"";"";"0,0"
"04/06/2024";"0200";"25,8";"26,5";"25,8";"98,0";"98,0";"97,0";"25,4";"26,0";"25,4";"1011,2";"1011,2";"1010,6";"";"68,0";"";"";"0,0"
"04/06/2024";"0300";"25,4";"25,8";"25,4";"98,0";"98,0";"98,0";"25,0";"25,5";"25,0";"1011,0";"1011,2";"1011,0";"";"68,0";"";"";"0,0"
"04/06/2024";"0400";"25,1";"25,5";"25,0";"98,0";"98,0";"98,0";"24,8";"25,2";"24,7";"1010,3";"1011,0";"1010,3";"";"68,0";"";"";"0,0"
"04/06/2024";"0500";"24,5";"25,1";"24,5";"98,0";"98,0";"98,0";"24,2";"24,8";"24,2";"1009,7";"1010,4";"1009,7";"";"225,0";"";"";"0,0"
"04/06/2024";"0600";"24,5";"24,7";"24,4";"98,0";"98,0";"98,0";"24,2";"24,4";"24,1";"1009,3";"1009,7";"1009,2";"";"225,0";"";"";"0,0"
"04/06/2024";"0700";"24,2";"24,5";"24,2";"98,0";"99,0";"98,0";"24,0";"24,3";"23,9";"1008,8";"1009,3";"1008,8";"";"225,0";"";"";"0,0"
"04/06/2024";"0800";"24,1";"24,2";"23,8";"99,0";"99,0";"98,0";"23,8";"24,0";"23,6";"1008,9";"1008,9";"1008,7";"";"225,0";"";"";"0,0"
"04/06/2024";"0900";"24,4";"24,4";"24,1";"99,0";"99,0";"99,0";"24,2";"24,2";"23,8";"1009,1";"1009,1";"1008,9";"";"225,0";"";"";"0,0"
"04/06/2024";"1000";"24,6";"24,6";"24,3";"99,0";"99,0";"99,0";"24,4";"24,4";"24,1";"1009,5";"1009,5";"1009,1";"";"225,0";"";"1,40";"0,0"
"04/06/2024";"1100";"25,8";"25,8";"24,6";"99,0";"99,0";"98,0";"25,5";"25,5";"24,4";"1010,3";"1010,3";"1009,5";"";"225,0";"";"199,90";"0,0"
"04/06/2024";"1200";"27,3";"27,6";"25,7";"95,0";"99,0";"95,0";"26,5";"27,0";"25,5";"1011,2";"1011,2";"1010,3";"";"209,0";"";"732,70";"0,0"
"04/06/2024";"1300";"28,3";"28,3";"27,1";"89,0";"95,0";"89,0";"26,4";"26,8";"25,8";"1011,2";"1011,3";"1011,2";"";"188,0";"";"1122,20";"0,0"
"04/06/2024";"1400";"30,3";"31,3";"28,2";"72,0";"90,0";"69,0";"24,8";"27,5";"24,2";"1010,9";"1011,3";"1010,9";"";"136,0";"";"2395,70";"0,0"
"04/06/2024";"1500";"31,6";"32,3";"30,1";"65,0";"72,0";"62,0";"24,1";"25,6";"23,7";"1010,3";"1010,9";"1010,3";"";"151,0";"";"2786,60";"0,0"
"04/06/2024";"1600";"32,2";"32,9";"30,6";"61,0";"68,0";"60,0";"23,6";"24,9";"23,4";"1009,5";"1010,3";"1009,5";"";"126,0";"";"2249,60";"0,0"
"04/06/2024";"1700";"32,1";"33,9";"31,3";"62,0";"65,0";"54,0";"23,9";"24,5";"23,0";"1008,6";"1009,5";"1008,6";"";"158,0";"";"2240,30";"0,0"
"04/06/2024";"1800";"32,6";"33,5";"31,9";"57,0";"62,0";"54,0";"23,0";"23,9";"22,4";"1007,7";"1008,6";"1007,7";"";"113,0";"";"1640,90";"0,0"
"04/06/2024";"1900";"30,7";"32,8";"28,8";"72,0";"78,0";"56,0";"25,1";"25,6";"22,8";"1007,1";"1007,7";"1007,1";"";"41,0";"";"922,50";"0,0"
"04/06/2024";"2000";"32,8";"33,3";"30,7";"62,0";"72,0";"60,0";"24,4";"25,4";"23,6";"1006,7";"1007,1";"1006,7";"";"13,0";"";"1562,40";"0,0"
"04/06/2024";"2100";"31,1";"33,2";"31,1";"67,0";"67,0";"58,0";"24,2";"24,9";"23,6";"1006,7";"1006,8";"1006,6";"";"177,0";"";"725,80";"0,0"
"04/06/2024";"2200";"29,4";"31,1";"29,4";"77,0";"77,0";"67,0";"24,9";"24,9";"24,0";"1007,5";"1007,5";"1006,7";"";"67,0";"";"50,10";"0,0"
"04/06/2024";"2300";"28,1";"29,4";"28,1";"82,0";"84,0";"77,0";"24,8";"25,3";"24,8";"1008,2";"1008,2";"1007,5";"";"109,0";"";"";"0,0"
"05/06/2024";"0000";"27,4";"28,3";"27,4";"82,0";"82,0";"79,0";"24,2";"24,8";"24,0";"1009,0";"1009,0";"1008,2";"";"126,0";"";"";"0,0"
"05/06/2024";"0100";"27,2";"27,4";"26,9";"86,0";"87,0";"83,0";"24,8";"24,8";"24,2";"1009,9";"1009,9";"1009,1";"";"87,0";"";"";"0,0"
"05/06/2024";"0200";"26,9";"27,3";"26,9";"89,0";"89,0";"86,0";"24,9";"24,9";"24,7";"1010,2";"1010,2";"1009,9";"";"96,0";"";"";"0,0"
"05/06/2024";"0300";"27,1";"27,2";"26,9";"88,0";"89,0";"88,0";"25,0";"25,0";"24,8";"1010,4";"1010,4";"1010,2";"";"89,0";"";"0,10";"0,0"
